OrderID,OrderDate,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,Discount,Profit
ORD1077,2023-10-15 00:00:00,CUST675,Lisa Williams,North America,India,PHONE731,Phone,Electronics,10,583.53,4551.53,0.22,1022.9
ORD1825,2022-06-10 00:00:00,CUST515,Heather Valenzuela MD,Australia,Germany,RUG536,Rug,Home Decor,13,727.58,7945.17,0.16,2100.96
ORD1766,2022-10-15 00:00:00,CUST518,Debra Ortega,Australia,India,NON-F889,Non-Fiction,Books,17,43.35,560.08,0.24,100.41
ORD1824,2022-06-05 00:00:00,CUST595,Justin Hart,Asia,Canada,SWEAT485,Sweater,Clothing,2,72.63,139.45,0.04,22.65
ORD1153,2023-07-19 00:00:00,CUST640,Jared Cummings,Asia,Germany,T-SHI629,T-Shirt,Clothing,7,597.02,3092.56,0.26,693.93
ORD1535,2023-04-12 00:00:00,CUST689,Angela Camacho,South America,Brazil,JACKE170,Jacket,Clothing,2,209.12,368.05,0.12,64.78
ORD1398,2023-04-02 00:00:00,CUST577,Mary Sellers,South America,Brazil,MIRRO756,Mirror,Home Decor,12,268.72,2708.7,0.16,414.45
ORD1527,2022-11-25 00:00:00,CUST529,Sean Palmer,Europe,USA,NON-F755,Non-Fiction,Books,10,747.72,7028.57,0.06,2048.96
ORD1987,2022-05-25 00:00:00,CUST543,Jessica Marshall,Australia,Australia,JEANS579,Jeans,Clothing,13,760.21,8597.98,0.13,2493.57
ORD1519,2022-02-03 00:00:00,CUST606,Meagan Phillips,South America,Australia,CURTA280,Curtain,Home Decor,1,884.32,769.36,0.13,217.8
ORD1845,2022-12-16 00:00:00,CUST521,Sarah Thompson,Europe,USA,NON-F909,Non-Fiction,Books,19,490.89,6622.11,0.29,1542.09
ORD1572,2023-05-29 00:00:00,CUST637,Elizabeth Tran,Australia,India,MIRRO130,Mirror,Home Decor,10,37.21,320.01,0.14,91.35
ORD1936,2023-03-10 00:00:00,CUST691,Melissa Hall,Europe,Germany,LAMP951,Lamp,Home Decor,5,443.51,1884.92,0.15,331.76
ORD1101,2023-03-18 00:00:00,CUST501,Cindy Martinez,Europe,Australia,JACKE560,Jacket,Clothing,2,571.93,903.65,0.21,228.78
ORD1911,2023-02-19 00:00:00,CUST530,Vanessa Watson,Australia,Canada,LAPTO216,Laptop,Electronics,6,306.19,1671.8,0.09,375.55
ORD1500,2023-11-16 00:00:00,CUST608,Daniel Phillips,North America,Brazil,LAPTO264,Laptop,Electronics,19,174.6,2919.31,0.12,551.87
ORD1804,2022-10-01 00:00:00,CUST553,Diane Keller,Europe,Australia,HEADP977,Headphones,Electronics,2,40,67.2,0.16,11.28
ORD1320,2022-08-11 00:00:00,CUST629,Kelly Cruz,South America,China,CURTA795,Curtain,Home Decor,14,360.86,4900.48,0.03,900.01
ORD1377,2022-01-26 00:00:00,CUST567,Ronnie Blankenship,Europe,USA,FICTI612,Fiction,Books,9,643.05,4803.58,0.17,666.67
ORD1821,2022-12-18 00:00:00,CUST698,Antonio Reyes,South America,India,T-SHI356,T-Shirt,Clothing,6,369.44,1906.31,0.14,558.8
ORD1050,2023-04-13 00:00:00,CUST509,Cynthia Coleman,Europe,India,FICTI698,Fiction,Books,10,215.86,1597.36,0.26,187.47
ORD1422,2022-10-31 00:00:00,CUST653,Michael Sherman,Asia,UK,FICTI796,Fiction,Books,7,32.79,208.87,0.09,30.62
ORD1822,2022-06-26 00:00:00,CUST511,Julia Ford,Australia,Canada,CURTA492,Curtain,Home Decor,10,689.67,6344.96,0.08,1319.13
ORD1136,2023-11-14 00:00:00,CUST608,Chloe Massey,North America,India,HEADP521,Headphones,Electronics,13,214.91,2737.95,0.02,527.83
ORD1055,2022-05-29 00:00:00,CUST539,Jessica Miles,Europe,Australia,FICTI916,Fiction,Books,16,910.65,13404.77,0.08,1624.54
ORD1614,2022-07-03 00:00:00,CUST519,Amber Pineda MD,Europe,Canada,JEANS713,Jeans,Clothing,2,200.56,328.92,0.18,82.66
ORD1233,2022-04-08 00:00:00,CUST589,Joseph Stewart,South America,Australia,LAPTO850,Laptop,Electronics,13,323.9,3073.81,0.27,366.85
ORD1778,2022-08-14 00:00:00,CUST655,Robert Sawyer,Europe,Canada,NON-F844,Non-Fiction,Books,20,967.13,14313.52,0.26,3076.9
ORD1826,2022-01-06 00:00:00,CUST625,Gregory Roberson,Asia,Australia,JACKE771,Jacket,Clothing,9,917.72,8094.29,0.02,1954.08
ORD1550,2023-10-23 00:00:00,CUST626,William Taylor,Europe,Australia,NON-F855,Non-Fiction,Books,17,600.73,8782.67,0.14,972.08
ORD1346,2022-11-29 00:00:00,CUST699,Brianna Harris,Asia,Australia,COMIC309,Comics,Books,17,411.95,5672.55,0.19,619.72
ORD1776,2022-04-04 00:00:00,CUST606,Lorraine Davis,Australia,Germany,T-SHI577,T-Shirt,Clothing,13,75.29,763.44,0.22,154.21
ORD1438,2023-12-25 00:00:00,CUST608,Matthew Collins,Australia,Germany,CURTA517,Curtain,Home Decor,16,970.05,13658.3,0.12,1994.55
ORD1400,2022-05-04 00:00:00,CUST507,Cheryl Frost,Europe,Australia,JACKE995,Jacket,Clothing,3,147.93,350.59,0.21,47.7
ORD1767,2022-01-25 00:00:00,CUST619,Jeffrey Black,Europe,UK,LAMP680,Lamp,Home Decor,16,876.52,13182.86,0.06,1393.06
ORD1474,2023-12-03 00:00:00,CUST559,Michelle Smith,North America,India,COMIC484,Comics,Books,17,286.18,4524.51,0.07,550.1
ORD1043,2023-11-08 00:00:00,CUST699,Bethany Duran,Australia,Canada,MIRRO656,Mirror,Home Decor,19,903.71,12191.05,0.29,1272.04
ORD1604,2023-02-15 00:00:00,CUST549,Jamie Dunn,Europe,India,NON-F354,Non-Fiction,Books,16,266.29,3834.58,0.1,1045.32
ORD1484,2023-10-03 00:00:00,CUST500,Patrick Garcia,North America,Brazil,PHONE139,Phone,Electronics,12,443.53,4630.45,0.13,983.16
ORD1570,2022-05-10 00:00:00,CUST501,Heather Hill,South America,India,COMIC321,Comics,Books,9,44.56,292.76,0.27,45.92
ORD1744,2022-02-13 00:00:00,CUST566,Kayla Daniels,Australia,USA,COMIC436,Comics,Books,3,89.79,231.66,0.14,66.76
ORD1522,2022-05-09 00:00:00,CUST580,Connor Barry,South America,Germany,RUG686,Rug,Home Decor,17,983.56,16218.9,0.03,3580.73
ORD1880,2022-12-02 00:00:00,CUST661,Jennifer Thomas,Asia,China,FICTI356,Fiction,Books,12,236.44,2127.96,0.25,292.73
ORD1916,2022-11-20 00:00:00,CUST637,Michelle Ramirez,South America,China,HEADP202,Headphones,Electronics,3,131.15,377.71,0.04,63.7
ORD1554,2022-06-28 00:00:00,CUST523,Deborah Reeves,Asia,UK,LAPTO904,Laptop,Electronics,16,740.3,9475.84,0.2,1892.66
ORD1818,2023-06-14 00:00:00,CUST508,Kimberly Scott,Asia,India,TABLE931,Tablet,Electronics,19,219.19,3498.27,0.16,938
ORD1361,2023-06-22 00:00:00,CUST536,Jacob Powell,Europe,Canada,LAMP423,Lamp,Home Decor,19,258.18,4316.77,0.12,454.35
ORD1413,2023-02-23 00:00:00,CUST643,John Norris,Australia,USA,SWEAT102,Sweater,Clothing,11,127.07,1118.22,0.2,267.87
ORD1408,2022-01-10 00:00:00,CUST626,Paul Harvey,Australia,USA,SWEAT210,Sweater,Clothing,19,373.6,5820.69,0.18,1274.83
ORD1300,2022-02-05 00:00:00,CUST590,Eric Anderson,South America,Canada,RUG379,Rug,Home Decor,15,649.23,7595.99,0.22,937.78
ORD1370,2022-07-27 00:00:00,CUST571,Jessica Watts,Australia,USA,HEADP316,Headphones,Electronics,7,541.66,2805.8,0.26,430.98
ORD1918,2023-05-27 00:00:00,CUST609,Samantha Ortiz,Europe,Canada,RUG823,Rug,Home Decor,17,346.34,5416.76,0.08,1623.06
ORD1871,2023-07-11 00:00:00,CUST651,Thomas Ortega,Australia,Canada,BIOGR173,Biography,Books,5,292.88,1171.52,0.2,167.96
ORD1371,2022-03-02 00:00:00,CUST622,Elizabeth Bautista,Australia,India,LAPTO537,Laptop,Electronics,13,483.09,5400.95,0.14,629.57
ORD1842,2022-02-03 00:00:00,CUST580,Andrea Williams,Europe,Brazil,HEADP700,Headphones,Electronics,9,980.13,8644.75,0.02,2008.21
ORD1490,2023-09-30 00:00:00,CUST624,James Jackson,Asia,Canada,CURTA530,Curtain,Home Decor,20,525.33,10296.47,0.02,1500.17
ORD1113,2023-07-09 00:00:00,CUST558,Troy Hayes,Asia,Germany,HEADP850,Headphones,Electronics,7,992.14,6389.38,0.08,1653.55
ORD1149,2023-09-12 00:00:00,CUST563,Dominic Arnold,Australia,India,CURTA996,Curtain,Home Decor,14,347.46,4134.77,0.15,1177.67
ORD1709,2023-02-23 00:00:00,CUST663,Andrea Castillo,South America,China,JACKE918,Jacket,Clothing,15,83.74,929.51,0.26,174.99
ORD1924,2023-07-06 00:00:00,CUST586,Kenneth Ramos,South America,Australia,MIRRO784,Mirror,Home Decor,4,311.96,973.32,0.22,274.33
ORD1205,2022-06-09 00:00:00,CUST656,Michelle Banks,South America,Brazil,COMIC497,Comics,Books,2,980.44,1804.01,0.08,479.08
ORD1309,2023-10-27 00:00:00,CUST501,Michelle Delgado,Europe,China,BIOGR250,Biography,Books,9,533.89,4180.36,0.13,744.44
ORD1308,2023-09-06 00:00:00,CUST596,Elizabeth Patel,Australia,USA,JEANS701,Jeans,Clothing,10,143.64,1034.21,0.28,105.26
ORD1453,2022-04-25 00:00:00,CUST555,Nancy Lopez,Asia,China,FICTI439,Fiction,Books,14,658.39,7927.02,0.14,1964.36
ORD1687,2023-10-04 00:00:00,CUST594,Eric Evans,Australia,Canada,JEANS947,Jeans,Clothing,12,750.68,8107.34,0.1,1261.81
ORD1095,2022-06-14 00:00:00,CUST605,Ralph Nelson,Europe,Canada,JACKE773,Jacket,Clothing,6,777.77,3919.96,0.16,739.23
ORD1017,2022-11-11 00:00:00,CUST509,Gloria Lewis,Australia,Germany,JACKE931,Jacket,Clothing,8,13.34,88.58,0.17,10.2
ORD1329,2022-11-17 00:00:00,CUST500,Sara Shaw,Asia,India,TABLE914,Tablet,Electronics,6,404.64,2282.17,0.06,338.37
ORD1584,2023-01-02 00:00:00,CUST551,Mrs. Sarah Cabrera MD,Europe,Germany,JACKE894,Jacket,Clothing,17,126.23,1716.73,0.2,296.45
ORD1357,2023-08-16 00:00:00,CUST554,Christina Mcmillan,Europe,Germany,T-SHI967,T-Shirt,Clothing,13,385.19,3655.45,0.27,917.82
ORD1998,2022-02-04 00:00:00,CUST611,Matthew Alvarez,Asia,Australia,JEANS800,Jeans,Clothing,19,400.74,7233.36,0.05,1241.74
ORD1445,2023-10-20 00:00:00,CUST524,Christopher Williams,Australia,Brazil,RUG698,Rug,Home Decor,4,637.66,2117.03,0.17,594.57
ORD1328,2023-09-20 00:00:00,CUST567,Charlene Alexander,South America,Germany,FICTI744,Fiction,Books,12,580.62,6758.42,0.03,1995.41
ORD1119,2023-01-09 00:00:00,CUST667,Laura Odonnell,Europe,Brazil,JEANS407,Jeans,Clothing,10,865.99,8140.31,0.06,2427.37
ORD1556,2022-11-16 00:00:00,CUST544,Anthony Miller,South America,Germany,RUG762,Rug,Home Decor,7,452.76,2408.68,0.24,346.42
ORD1882,2022-04-25 00:00:00,CUST543,Angelica Benitez,Asia,UK,HEADP816,Headphones,Electronics,17,108.81,1683.29,0.09,280.71
ORD1202,2023-01-18 00:00:00,CUST588,Rachel Mckee,South America,Australia,PHONE323,Phone,Electronics,3,634.23,1560.21,0.18,279.83
ORD1777,2022-04-19 00:00:00,CUST661,Jennifer Richardson,South America,UK,HEADP161,Headphones,Electronics,7,56.03,329.46,0.16,60.21
ORD1520,2023-02-09 00:00:00,CUST653,Frank Garcia,South America,USA,JEANS512,Jeans,Clothing,8,925.64,5331.69,0.28,697.26
ORD1212,2023-05-30 00:00:00,CUST525,Robert Simpson,Asia,Canada,RUG703,Rug,Home Decor,13,356.71,3338.81,0.28,931.98
ORD1015,2023-01-03 00:00:00,CUST586,Brenda Martin,Australia,USA,FICTI975,Fiction,Books,9,720.36,5445.92,0.16,1371.33
ORD1133,2022-07-25 00:00:00,CUST545,Mrs. Jennifer Hernandez,Europe,Brazil,LAPTO698,Laptop,Electronics,1,851.63,740.92,0.13,108.46
ORD1298,2023-07-11 00:00:00,CUST591,Cindy Green,South America,Canada,SWEAT164,Sweater,Clothing,12,486.48,4903.72,0.16,572.41
ORD1035,2023-08-06 00:00:00,CUST575,Alexis Smith,Australia,USA,JACKE848,Jacket,Clothing,9,166.88,1366.75,0.09,165.25
ORD1354,2022-10-22 00:00:00,CUST607,Lauren Andrade,Australia,China,T-SHI210,T-Shirt,Clothing,19,824.14,12370.34,0.21,2712.9
ORD1414,2022-09-11 00:00:00,CUST519,Laura Herrera,North America,Canada,PHONE310,Phone,Electronics,7,526.25,2983.84,0.19,481.01
ORD1933,2023-03-09 00:00:00,CUST502,Tina Miller,Asia,Canada,LAPTO672,Laptop,Electronics,2,96.35,152.23,0.21,31.02
ORD1101,2023-06-12 00:00:00,CUST656,Rickey Huber,South America,USA,MIRRO194,Mirror,Home Decor,15,314.6,4199.91,0.11,468.15
ORD1852,2023-11-05 00:00:00,CUST521,Andrew Miller,Australia,China,RUG656,Rug,Home Decor,6,152.15,830.74,0.09,182.63
ORD1486,2022-08-16 00:00:00,CUST651,Joseph Wood,Europe,Brazil,TABLE385,Tablet,Electronics,7,639.39,3177.77,0.29,393.15
ORD1981,2023-05-07 00:00:00,CUST597,Samantha Acevedo,North America,Germany,T-SHI327,T-Shirt,Clothing,16,117.7,1638.38,0.13,490.88
ORD1015,2022-04-14 00:00:00,CUST537,Catherine Nunez,Europe,Canada,CURTA630,Curtain,Home Decor,12,716.42,7393.45,0.14,975.82
ORD1065,2022-09-15 00:00:00,CUST672,Mary Wang,South America,UK,MIRRO510,Mirror,Home Decor,14,209.09,2517.44,0.14,455.26
ORD1668,2023-08-03 00:00:00,CUST572,Kimberly Diaz,Australia,USA,FICTI288,Fiction,Books,9,342.74,2652.81,0.14,640.32
ORD1589,2023-11-20 00:00:00,CUST544,Jeffrey King,Asia,USA,HEADP463,Headphones,Electronics,6,289.05,1387.44,0.2,155.66
ORD1315,2022-12-25 00:00:00,CUST558,Amy Brown,Australia,India,NON-F674,Non-Fiction,Books,7,25.57,150.35,0.16,42.48
ORD1829,2022-05-17 00:00:00,CUST640,Brandy Williams,South America,China,PHONE922,Phone,Electronics,13,617.06,6577.86,0.18,691.94
ORD1063,2022-06-26 00:00:00,CUST536,Donna Greene,Australia,UK,SWEAT411,Sweater,Clothing,6,412.1,2299.52,0.07,307.81
ORD1776,2022-06-13 00:00:00,CUST591,Kyle Grant,Europe,China,CURTA806,Curtain,Home Decor,9,486.74,3066.46,0.3,398.53
ORD1817,2022-04-09 00:00:00,CUST540,Gregory Elliott,Asia,China,TABLE792,Tablet,Electronics,10,663.02,6033.48,0.09,1631.78
ORD1198,2023-04-03 00:00:00,CUST668,Richard Noble,Asia,China,JEANS526,Jeans,Clothing,4,404.85,1165.97,0.28,324.74
ORD1817,2022-01-07 00:00:00,CUST565,Shannon Fernandez,North America,USA,CURTA330,Curtain,Home Decor,6,839.29,4330.74,0.14,733.24
ORD1181,2023-08-06 00:00:00,CUST653,Stephanie Stewart,Europe,India,TABLE465,Tablet,Electronics,2,372.16,736.88,0.01,193.61
ORD1666,2022-12-30 00:00:00,CUST661,Robert Choi,South America,Brazil,SWEAT268,Sweater,Clothing,4,925.03,3108.1,0.16,819.81
ORD1586,2023-06-10 00:00:00,CUST597,Jacob Shaw,Europe,Australia,RUG981,Rug,Home Decor,18,971.99,12596.99,0.28,3165.24
ORD1885,2022-08-06 00:00:00,CUST562,Kim Graham,North America,India,JACKE933,Jacket,Clothing,13,87.03,1006.94,0.11,197.26
ORD1907,2022-09-27 00:00:00,CUST614,Joel Nguyen,Australia,UK,BIOGR717,Biography,Books,15,113.13,1510.29,0.11,381.45
ORD1685,2023-08-26 00:00:00,CUST692,Allison Reyes,Europe,Brazil,NON-F841,Non-Fiction,Books,20,266.13,4790.34,0.1,601.39
ORD1984,2023-05-04 00:00:00,CUST671,Brian Smith,South America,USA,TABLE454,Tablet,Electronics,14,734.59,9667.2,0.06,1280.05
ORD1639,2023-07-29 00:00:00,CUST618,Jennifer Young,North America,UK,FICTI430,Fiction,Books,18,341.29,5221.74,0.15,627.88
ORD1985,2023-03-08 00:00:00,CUST622,Ryan Rodriguez,Asia,USA,NON-F355,Non-Fiction,Books,5,64.3,225.05,0.3,44.09
ORD1868,2023-11-14 00:00:00,CUST686,Keith Austin,Asia,China,COMIC395,Comics,Books,8,911.73,6053.89,0.17,1108.11
ORD1428,2022-04-26 00:00:00,CUST530,Stephanie Murphy,South America,Germany,JEANS439,Jeans,Clothing,8,639.17,4295.22,0.16,498.38
ORD1051,2022-12-08 00:00:00,CUST626,Kevin Stewart,Australia,China,HEADP500,Headphones,Electronics,17,821.54,11731.59,0.16,2070.65
ORD1515,2023-05-31 00:00:00,CUST586,Melissa Montes,North America,Australia,FICTI588,Fiction,Books,15,316.06,3460.86,0.27,670.38
ORD1460,2022-03-02 00:00:00,CUST508,Roger Bell,Asia,UK,JACKE859,Jacket,Clothing,6,991.54,5413.81,0.09,1595.71
ORD1410,2022-03-03 00:00:00,CUST677,Sandra Crawford,South America,Germany,HEADP612,Headphones,Electronics,20,684.25,11221.7,0.18,1131.42
ORD1870,2022-08-12 00:00:00,CUST595,Donna Reynolds,North America,USA,MIRRO519,Mirror,Home Decor,3,747.64,1771.91,0.21,215.51
ORD1201,2022-06-24 00:00:00,CUST694,Craig Hudson,Asia,Canada,MIRRO649,Mirror,Home Decor,11,132.98,1433.52,0.02,203.78
ORD1566,2023-07-04 00:00:00,CUST630,Sandra Garrison,South America,Canada,HEADP540,Headphones,Electronics,4,597.45,1864.04,0.22,408.88
ORD1354,2023-04-20 00:00:00,CUST665,Latasha York,Asia,Australia,JEANS259,Jeans,Clothing,16,179.47,2038.78,0.29,268.52
ORD1887,2023-12-31 00:00:00,CUST672,Chelsea Hines,South America,Australia,FICTI932,Fiction,Books,15,787.19,8501.65,0.28,2275.68
ORD1749,2022-09-05 00:00:00,CUST583,Steven Alvarado,Australia,Canada,T-SHI662,T-Shirt,Clothing,9,961.56,7961.72,0.08,1561.95
ORD1253,2022-10-20 00:00:00,CUST624,Jacob Sweeney,North America,Australia,BIOGR792,Biography,Books,15,643.5,7432.43,0.23,858.3
ORD1819,2022-10-12 00:00:00,CUST598,Andrew Crane,South America,Australia,BIOGR488,Biography,Books,17,390.22,5306.99,0.2,917.32
ORD1785,2023-11-03 00:00:00,CUST514,James Berry,South America,USA,MIRRO476,Mirror,Home Decor,9,458.21,3876.46,0.06,965.18
ORD1526,2023-03-28 00:00:00,CUST539,Kelsey Olson,South America,Germany,LAMP469,Lamp,Home Decor,7,205.33,1307.95,0.09,225.26
ORD1382,2023-08-13 00:00:00,CUST682,Joseph Kim,Europe,India,LAPTO138,Laptop,Electronics,5,656.93,2594.87,0.21,496.57
ORD1810,2023-11-13 00:00:00,CUST592,Kimberly Cole,Asia,Australia,LAPTO826,Laptop,Electronics,20,370.95,6231.96,0.16,1255.04
ORD1473,2022-05-29 00:00:00,CUST570,Jeremiah Henry,North America,China,HEADP200,Headphones,Electronics,10,777.18,7538.65,0.03,1642.74
ORD1218,2022-12-06 00:00:00,CUST696,Samantha Acosta,Australia,Brazil,JEANS987,Jeans,Clothing,9,138.34,1020.95,0.18,252.67
ORD1025,2022-10-18 00:00:00,CUST545,Melissa Brown,Europe,Canada,SWEAT156,Sweater,Clothing,12,80.41,771.94,0.2,199.91
ORD1789,2022-05-30 00:00:00,CUST643,Amy Coleman,Australia,USA,NON-F668,Non-Fiction,Books,11,771.04,6615.52,0.22,1982.72
ORD1514,2022-06-21 00:00:00,CUST509,Natalie Coleman,Europe,India,LAMP451,Lamp,Home Decor,11,569.45,4948.52,0.21,1087.98
ORD1124,2022-12-21 00:00:00,CUST527,Joseph Howard,South America,Australia,RUG325,Rug,Home Decor,12,505.2,5274.29,0.13,578.85
ORD1512,2023-12-06 00:00:00,CUST651,Bryan Farrell,South America,Australia,FICTI673,Fiction,Books,11,690.83,6307.28,0.17,701.67
ORD1462,2023-12-10 00:00:00,CUST611,Megan Ortega,South America,UK,T-SHI555,T-Shirt,Clothing,6,975.13,5265.7,0.1,813.84
ORD1935,2023-07-14 00:00:00,CUST676,Joseph Hawkins,Australia,Australia,MIRRO688,Mirror,Home Decor,16,219.09,2979.62,0.15,408.76
ORD1996,2022-09-12 00:00:00,CUST664,James Wells,South America,Germany,RUG708,Rug,Home Decor,9,215.13,1490.85,0.23,441.25
ORD1403,2022-03-11 00:00:00,CUST550,Jeffrey Barrett,North America,Germany,HEADP534,Headphones,Electronics,19,195.44,2970.69,0.2,397.5
ORD1840,2022-09-12 00:00:00,CUST668,Mary Levine,Australia,Australia,HEADP680,Headphones,Electronics,4,292.12,1098.37,0.06,212.43
ORD1677,2022-01-01 00:00:00,CUST666,Justin Gonzalez,South America,Germany,JACKE183,Jacket,Clothing,8,655.14,4035.66,0.23,731.84
ORD1801,2023-06-20 00:00:00,CUST514,Cristina Buchanan,North America,India,MIRRO848,Mirror,Home Decor,4,475.42,1388.23,0.27,161.57
ORD1608,2023-02-13 00:00:00,CUST639,Autumn Meyer,North America,Australia,SWEAT961,Sweater,Clothing,6,291.81,1610.79,0.08,228.91
ORD1985,2023-08-23 00:00:00,CUST630,Candice Simon,Asia,China,BIOGR817,Biography,Books,16,344.83,5406.93,0.02,921.7
ORD1560,2022-06-29 00:00:00,CUST639,Lori Choi,Asia,Germany,SWEAT136,Sweater,Clothing,4,526.01,1725.31,0.18,504.17
ORD1783,2023-06-03 00:00:00,CUST681,Timothy Miller,Australia,China,BIOGR310,Biography,Books,6,393.86,2315.9,0.02,499.47
ORD1453,2023-11-13 00:00:00,CUST574,David Murray,Europe,Australia,LAPTO917,Laptop,Electronics,18,879.19,12027.32,0.24,1823.47
ORD1080,2022-08-01 00:00:00,CUST586,Mary Reid,Australia,China,SWEAT989,Sweater,Clothing,2,535.23,995.53,0.07,190
ORD1318,2023-09-26 00:00:00,CUST693,Kenneth Hughes,South America,Germany,PHONE748,Phone,Electronics,6,716.55,4041.34,0.06,956.07
ORD1305,2022-04-11 00:00:00,CUST565,Brian Shelton,North America,Germany,PHONE519,Phone,Electronics,17,836.15,13503.82,0.05,2162.14
ORD1989,2023-07-20 00:00:00,CUST671,Dominic Miller,South America,Germany,JEANS574,Jeans,Clothing,13,275.03,3003.33,0.16,586.33
ORD1965,2023-03-15 00:00:00,CUST598,Angela Russell,South America,Germany,LAMP252,Lamp,Home Decor,3,102.91,296.38,0.04,29.93
ORD1068,2023-05-25 00:00:00,CUST613,Margaret Ford,Australia,Canada,CURTA184,Curtain,Home Decor,8,152.42,1097.42,0.1,222.13
ORD1190,2022-12-12 00:00:00,CUST517,Dawn Vargas,Asia,Australia,T-SHI420,T-Shirt,Clothing,4,782.59,3130.36,0,543.02
ORD1667,2022-01-15 00:00:00,CUST614,Shannon Valencia,South America,Germany,LAMP375,Lamp,Home Decor,13,522.06,5157.95,0.24,1187.3
ORD1323,2022-03-29 00:00:00,CUST669,Shannon Mayer,Asia,Canada,PHONE649,Phone,Electronics,7,500.97,3366.52,0.04,370.28
ORD1828,2022-09-08 00:00:00,CUST515,Amy Ball,South America,Germany,HEADP768,Headphones,Electronics,14,850.68,9527.62,0.2,2620.62
ORD1561,2023-12-14 00:00:00,CUST551,Sydney Reyes,Australia,India,MIRRO451,Mirror,Home Decor,16,763.78,9165.36,0.25,1177.36
ORD1425,2022-05-28 00:00:00,CUST689,Steven Rivera,South America,China,CURTA844,Curtain,Home Decor,1,346.22,273.51,0.21,43.79
ORD1641,2022-09-14 00:00:00,CUST525,Brenda Hall,South America,Germany,SWEAT135,Sweater,Clothing,14,780.59,8633.33,0.21,947.53
ORD1004,2023-05-23 00:00:00,CUST572,Jennifer Gonzales,Australia,UK,T-SHI851,T-Shirt,Clothing,6,845.33,3803.99,0.25,405.73
ORD1505,2022-09-21 00:00:00,CUST550,David Martin,North America,Brazil,HEADP797,Headphones,Electronics,15,180.12,2350.57,0.13,263.39
ORD1954,2023-03-25 00:00:00,CUST577,Vanessa Cox,Europe,Australia,COMIC247,Comics,Books,17,460.8,6110.21,0.22,1190.46
ORD1975,2023-08-25 00:00:00,CUST644,Rebecca Singleton,Asia,Australia,PHONE348,Phone,Electronics,6,914.53,4389.74,0.2,663.36
ORD1601,2023-11-15 00:00:00,CUST580,Renee Rodriguez MD,North America,Canada,TABLE248,Tablet,Electronics,3,788.87,2177.28,0.08,537.93
ORD1686,2022-01-01 00:00:00,CUST548,Kenneth Moran,South America,Canada,SWEAT598,Sweater,Clothing,9,468.83,3206.8,0.24,883.82
ORD1454,2023-02-03 00:00:00,CUST578,Tammy Baker,Asia,China,LAMP226,Lamp,Home Decor,20,336.71,5926.1,0.12,883.38
ORD1997,2023-07-28 00:00:00,CUST682,Catherine Wiggins,Australia,UK,HEADP738,Headphones,Electronics,10,338.05,2738.21,0.19,510.15
ORD1923,2022-06-13 00:00:00,CUST685,Charles Avila,South America,India,TABLE831,Tablet,Electronics,17,412.9,5124.09,0.27,615.03
ORD1650,2023-09-17 00:00:00,CUST536,Jacqueline Gentry,Australia,UK,LAMP787,Lamp,Home Decor,19,196.09,2682.51,0.28,744.06
ORD1338,2023-01-22 00:00:00,CUST573,Linda Abbott,Australia,Australia,TABLE590,Tablet,Electronics,13,310.47,3269.25,0.19,451.03
ORD1649,2022-04-11 00:00:00,CUST661,Robert Chapman,North America,Australia,FICTI273,Fiction,Books,1,149.83,143.84,0.04,39.31
ORD1880,2023-07-16 00:00:00,CUST631,James Wagner,North America,China,PHONE547,Phone,Electronics,17,89.95,1085.7,0.29,280.54
ORD1591,2023-01-25 00:00:00,CUST516,Amanda Waters,Europe,Germany,LAMP565,Lamp,Home Decor,2,959.94,1843.08,0.04,255.54
ORD1544,2023-05-08 00:00:00,CUST697,Linda Flores,Europe,Australia,LAPTO351,Laptop,Electronics,6,541.79,2470.56,0.24,451.85
ORD1051,2022-08-11 00:00:00,CUST633,Anthony Townsend,South America,Germany,CURTA898,Curtain,Home Decor,3,829.55,2090.47,0.16,497.95
ORD1328,2022-05-04 00:00:00,CUST699,Laura Sweeney,Europe,Brazil,NON-F227,Non-Fiction,Books,12,714.29,8400.05,0.02,1859.36
ORD1140,2023-10-04 00:00:00,CUST573,Daniel Garcia,Asia,Brazil,SWEAT624,Sweater,Clothing,4,616.82,2146.53,0.13,642.66
ORD1684,2022-11-04 00:00:00,CUST504,Ashley Martin,South America,USA,FICTI150,Fiction,Books,3,207.7,567.02,0.09,63.58
ORD1180,2022-05-06 00:00:00,CUST599,David Hopkins,North America,Canada,LAPTO728,Laptop,Electronics,9,859.23,5799.8,0.25,1127.7
ORD1457,2023-05-08 00:00:00,CUST633,Amber Wilson,Europe,UK,LAPTO143,Laptop,Electronics,12,830.35,9067.42,0.09,1084.29
ORD1600,2023-01-09 00:00:00,CUST513,Anthony Vargas,South America,Australia,COMIC706,Comics,Books,16,306.95,4321.86,0.12,1153.48
ORD1199,2023-10-15 00:00:00,CUST649,Franklin Casey,Australia,Germany,FICTI420,Fiction,Books,18,333.85,5588.65,0.07,668.77
ORD1442,2022-06-11 00:00:00,CUST650,Robert Bailey,Asia,Canada,HEADP447,Headphones,Electronics,19,754.35,12899.39,0.1,2615.8
ORD1940,2022-12-17 00:00:00,CUST674,Nathaniel Roberts,North America,Germany,NON-F558,Non-Fiction,Books,3,561.37,1650.43,0.02,407.09
